id,gender,birthyr,race,educ,faminc,inputstate,pid3,pid7,votereg,ideo5,newsint,marstat,child18,employ,presvote16post,region
152080326,Female,1970,White,High School Graduate,6,46,3,4,2,2,1,Married,2,1,7,Midwest
290400942,Female,1961,White,High School Graduate,5,18,2,7,1,4,2,Married,2,7,2,Midwest
153148673,Female,1966,White,High School Graduate,97,6,3,5,1,4,1,"Single, Never Married",2,2,2,West
159529376,Female,1964,White,High School Graduate,2,37,3,4,2,2,4,Married,2,7,7,South
140688981,Female,1963,White,High School Graduate,7,50,3,4,1,6,2,Married,2,2,7,NorthEast
142013955,Female,1967,White,High School Graduate,9,48,3,5,1,3,3,Married,1,7,2,South
299616820,Female,1967,White,High School Graduate,3,44,3,4,1,3,1,Domestic Partnership,2,2,6,NorthEast
153327691,Female,1955,White,High School Graduate,10,1,2,7,1,5,1,Married,2,1,2,South
134291933,Female,1957,White,High School Graduate,3,26,2,6,1,4,1,Married,2,6,2,Midwest
149400474,Female,1955,White,High School Graduate,8,49,3,4,1,5,1,Married,2,5,2,West
150412583,Female,1968,White,High School Graduate,4,36,3,4,1,3,1,Married,2,1,1,NorthEast
155011506,Female,1963,White,High School Graduate,3,47,5,4,1,3,4,Married,2,6,2,South
133235367,Female,1959,White,High School Graduate,7,36,3,4,2,6,3,Married,2,2,7,NorthEast
132698852,Female,1954,White,High School Graduate,5,39,1,1,1,3,2,Divorced,2,5,1,Midwest
132947373,Female,1970,White,High School Graduate,4,17,2,7,1,5,1,Married,2,7,2,Midwest
150471565,Female,1964,White,High School Graduate,2,39,2,6,1,3,1,Domestic Partnership,2,6,2,Midwest
132540974,Female,1957,White,High School Graduate,3,25,3,5,1,4,2,Widowed,2,7,2,NorthEast
134741571,Female,1958,White,High School Graduate,9,48,2,7,1,5,2,Married,2,2,2,South
132749756,Female,1962,White,High School Graduate,2,29,3,4,2,2,2,Divorced,2,2,7,Midwest
138822991,Female,1956,White,High School Graduate,6,32,1,1,1,2,1,Married,2,7,1,West
142838527,Female,1968,White,High School Graduate,3,51,1,1,1,1,1,Divorced,2,1,1,South
140478064,Female,1958,White,High School Graduate,7,12,2,7,1,3,2,Married,2,7,2,South
155040913,Female,1962,White,No High School Degree,3,48,2,6,3,4,3,Widowed,2,7,7,South
155757608,Female,1961,White,High School Graduate,2,40,2,6,1,5,2,Married,2,5,2,South
138953037,Female,1962,White,High School Graduate,4,32,1,2,1,1,2,"Single, Never Married",2,1,1,West
132067487,Female,1960,White,High School Graduate,3,34,3,4,1,3,2,Widowed,2,2,2,NorthEast
138093724,Female,1958,White,High School Graduate,8,26,2,7,1,4,1,Married,2,7,2,Midwest
139011438,Female,1954,White,High School Graduate,5,9,1,1,1,3,1,Married,2,5,1,NorthEast
132573237,Female,1960,White,High School Graduate,5,48,1,1,1,2,2,Married,1,7,1,South
136363114,Female,1972,White,High School Graduate,10,42,5,8,2,6,2,Married,1,2,7,NorthEast
132441168,Female,1962,White,High School Graduate,6,42,1,2,1,2,1,Married,1,7,1,NorthEast
149875697,Female,1965,White,High School Graduate,97,4,2,7,1,4,2,"Single, Never Married",2,1,2,West
153074627,Female,1964,White,High School Graduate,3,6,2,7,1,5,4,Widowed,1,5,2,West
134846018,Female,1961,White,High School Graduate,2,29,1,2,1,6,3,Widowed,2,6,3,Midwest
136705890,Female,1964,White,High School Graduate,2,29,2,7,1,5,1,Divorced,2,2,2,Midwest
136211508,Female,1956,White,High School Graduate,1,39,2,7,1,4,4,Widowed,2,6,2,Midwest
135778467,Female,1958,White,High School Graduate,7,34,1,2,1,2,2,Married,2,7,1,NorthEast
144274633,Female,1962,White,High School Graduate,9,29,1,2,1,3,3,Married,1,7,1,Midwest
281203992,Female,1967,White,No High School Degree,3,6,5,4,1,6,5,Married,2,7,7,West
147237026,Female,1966,White,High School Graduate,4,47,4,4,2,3,1,Married,2,6,7,South
157562761,Female,1964,White,High School Graduate,4,34,2,7,1,5,1,Divorced,1,1,2,NorthEast
132919338,Female,1954,White,High School Graduate,5,39,3,4,1,6,2,Married,2,1,2,Midwest
135910564,Female,1956,White,High School Graduate,10,42,3,3,1,3,3,"Single, Never Married",2,5,1,NorthEast
146553133,Female,1957,White,High School Graduate,6,26,2,7,1,4,1,Married,2,6,2,Midwest
282394643,Female,1967,White,High School Graduate,6,39,3,4,1,3,3,Married,2,4,2,Midwest
153460446,Female,1955,White,High School Graduate,9,36,2,6,1,3,1,Married,2,1,2,NorthEast
157231864,Female,1969,White,No High School Degree,3,39,5,4,2,6,4,Married,2,7,7,Midwest
136147990,Female,1963,White,No High School Degree,4,48,3,4,1,3,1,Married,2,7,1,South
155820174,Female,1970,White,High School Graduate,7,5,2,6,1,3,4,Married,2,7,2,South
132574203,Female,1963,White,High School Graduate,1,42,1,2,2,3,4,Separated,2,7,7,NorthEast
296848761,Female,1961,White,High School Graduate,4,33,3,4,2,3,3,Domestic Partnership,2,1,7,NorthEast
139028952,Female,1954,White,High School Graduate,3,22,3,5,1,3,2,"Single, Never Married",2,5,2,South
134644180,Female,1956,White,High School Graduate,5,37,2,6,1,3,2,Divorced,1,6,2,South
132959567,Female,1955,White,No High School Degree,1,54,2,7,2,5,3,Widowed,2,6,7,South
132562667,Female,1966,White,No High School Degree,6,41,5,4,1,6,2,Married,1,4,2,West
135739981,Female,1964,White,High School Graduate,6,54,3,4,1,6,4,Married,1,1,2,South
141834951,Female,1955,White,High School Graduate,8,55,3,3,1,2,1,Married,2,1,1,Midwest
140638693,Female,1957,White,High School Graduate,1,28,2,7,1,5,1,"Single, Never Married",2,2,2,South
155591848,Female,1961,White,High School Graduate,5,54,1,2,1,5,1,Married,2,1,2,South
137149683,Female,1955,White,High School Graduate,3,45,3,4,1,4,2,Married,2,1,7,South
132904582,Female,1963,White,High School Graduate,3,26,3,5,1,4,2,"Single, Never Married",2,1,2,Midwest
143089680,Female,1965,White,High School Graduate,97,55,3,4,3,3,2,Married,2,1,7,Midwest
155316895,Female,1967,White,No High School Degree,10,6,3,5,1,5,1,Divorced,2,9,2,West
158639648,Female,1971,White,No High School Degree,3,4,1,1,1,2,1,Married,1,1,1,West
132026621,Female,1963,White,High School Graduate,1,18,4,4,1,6,1,"Single, Never Married",2,6,1,Midwest
132320166,Female,1954,White,High School Graduate,6,26,1,1,1,2,1,Married,1,1,1,Midwest
139308224,Female,1956,White,High School Graduate,8,17,4,5,1,4,1,Married,2,5,2,Midwest
132908397,Female,1965,White,High School Graduate,7,55,3,4,2,3,2,Separated,2,4,7,Midwest
132525133,Female,1956,White,High School Graduate,5,49,2,7,1,5,1,Married,2,1,2,West
134679845,Female,1963,White,High School Graduate,5,39,2,7,1,4,1,Married,2,2,2,Midwest
136529077,Female,1958,White,High School Graduate,4,37,1,2,1,2,1,Married,1,5,1,South
136211291,Female,1963,White,High School Graduate,8,6,2,7,1,3,3,Married,1,6,2,West
140866165,Female,1958,White,High School Graduate,4,49,2,6,1,4,2,Divorced,2,1,2,West
141756187,Female,1960,White,High School Graduate,5,13,2,6,1,4,4,Married,2,1,2,South
152715254,Female,1963,White,High School Graduate,7,5,2,7,2,5,1,Married,2,7,7,South
139227766,Female,1959,White,High School Graduate,12,48,2,7,1,4,1,Married,2,1,2,South
146237384,Female,1957,White,High School Graduate,2,13,2,7,1,6,4,Divorced,2,6,7,South
136953368,Female,1966,White,High School Graduate,3,48,5,8,2,4,5,Widowed,2,6,7,South
143684981,Female,1962,White,High School Graduate,5,13,3,4,2,3,2,Married,2,1,7,South
138442030,Female,1961,White,High School Graduate,2,36,2,6,1,4,1,Divorced,2,1,2,NorthEast
133058610,Female,1971,White,High School Graduate,97,4,3,4,1,5,1,Married,1,1,6,West
135371424,Female,1961,White,High School Graduate,9,42,1,1,1,2,3,Married,2,2,1,NorthEast
134293466,Female,1956,White,High School Graduate,4,42,3,3,1,3,2,Married,2,7,6,NorthEast
142778817,Female,1958,White,High School Graduate,6,13,2,7,1,4,2,Married,2,7,2,South
148347744,Female,1959,White,High School Graduate,5,53,3,4,1,3,1,Married,2,5,7,West
153273581,Female,1957,White,High School Graduate,3,42,2,6,1,6,3,Widowed,1,5,3,NorthEast
143176039,Female,1958,White,No High School Degree,10,55,2,7,1,5,3,Married,1,7,2,Midwest
138282486,Female,1963,White,High School Graduate,7,42,3,4,1,3,1,Married,2,4,2,NorthEast
144469464,Female,1967,White,High School Graduate,11,6,1,2,1,2,2,"Single, Never Married",1,2,1,West
135597027,Female,1954,White,High School Graduate,11,39,1,2,1,1,2,Domestic Partnership,2,1,2,Midwest
146412195,Female,1962,White,High School Graduate,5,23,1,2,1,3,1,Married,2,2,1,NorthEast
155005549,Female,1962,White,High School Graduate,5,17,2,7,1,4,1,Married,2,6,2,Midwest
136507678,Female,1960,White,High School Graduate,7,39,3,4,1,3,1,"Single, Never Married",2,2,2,Midwest
135217501,Female,1969,White,High School Graduate,9,39,5,4,1,3,4,Married,2,7,7,Midwest
137246871,Female,1956,White,No High School Degree,1,27,1,1,1,3,3,Divorced,2,6,7,Midwest
133449938,Female,1971,White,High School Graduate,97,45,2,7,1,5,1,Married,2,6,2,South
132759815,Female,1954,White,High School Graduate,4,21,2,6,1,5,2,Married,1,5,2,South
155445779,Female,1970,White,High School Graduate,6,37,2,7,1,4,3,Married,2,1,7,South
134521722,Female,1972,White,High School Graduate,1,23,5,4,1,6,3,Divorced,2,6,7,NorthEast
156687117,Female,1964,White,High School Graduate,2,42,3,5,2,3,1,Married,2,6,7,NorthEast
138452166,Female,1956,White,High School Graduate,5,54,1,1,1,3,1,Married,1,2,1,South
133312899,Female,1965,White,High School Graduate,5,36,3,8,1,4,4,Married,2,1,7,NorthEast
282127761,Female,1963,White,High School Graduate,3,13,3,5,3,2,2,Domestic Partnership,2,1,7,South
135779111,Female,1963,White,High School Graduate,4,47,2,7,1,4,2,Married,2,1,2,South
150132737,Female,1961,White,High School Graduate,97,5,2,7,1,4,1,Widowed,2,2,2,South
146309869,Female,1960,White,High School Graduate,97,30,2,7,1,5,2,Married,2,1,2,West
136823875,Female,1968,White,High School Graduate,97,39,2,7,1,4,2,Married,1,1,2,Midwest
141291289,Female,1958,White,High School Graduate,9,20,3,3,1,3,1,Married,2,5,1,Midwest
132987469,Female,1956,White,High School Graduate,9,39,3,5,1,5,4,Married,2,7,2,Midwest
303431267,Female,1971,White,High School Graduate,4,51,3,4,1,6,5,Married,1,7,7,South
137236322,Female,1958,White,High School Graduate,6,42,2,7,1,4,1,Domestic Partnership,2,1,2,NorthEast
288786987,Female,1971,White,High School Graduate,2,45,3,8,1,2,5,Domestic Partnership,2,1,7,South
131883415,Female,1957,White,High School Graduate,3,32,1,1,1,2,1,Married,2,5,1,West
150699303,Female,1955,White,High School Graduate,97,17,2,7,1,5,1,Married,2,7,2,Midwest
131891969,Female,1960,White,High School Graduate,3,54,2,6,1,5,2,Married,1,7,2,South
138510105,Female,1961,White,High School Graduate,2,27,1,1,1,1,4,"Single, Never Married",2,6,7,Midwest
157783338,Female,1955,White,High School Graduate,3,54,1,1,1,5,1,Widowed,2,5,1,South
136522042,Female,1959,White,High School Graduate,97,21,2,6,1,4,1,Married,2,7,2,South
136211501,Female,1957,White,High School Graduate,4,5,2,7,1,5,1,Married,1,1,2,South
139508046,Female,1957,White,High School Graduate,2,12,1,1,1,1,1,"Single, Never Married",2,2,1,South
151865265,Female,1960,White,High School Graduate,6,31,1,1,1,2,2,Married,1,7,1,Midwest
135204425,Female,1958,White,High School Graduate,7,37,2,7,1,5,1,Divorced,1,4,2,South
139348376,Female,1959,White,High School Graduate,1,37,3,4,1,3,2,Widowed,2,6,7,South
290195219,Female,1967,White,High School Graduate,2,42,1,2,1,2,3,Divorced,2,1,7,NorthEast
149936030,Female,1960,White,No High School Degree,5,23,5,8,1,6,2,Domestic Partnership,2,6,2,NorthEast
152954423,Female,1969,White,High School Graduate,3,17,3,5,1,4,3,"Single, Never Married",2,4,7,Midwest
136574528,Female,1966,White,High School Graduate,3,54,1,2,1,3,2,Divorced,2,1,1,South
141519853,Female,1971,White,High School Graduate,3,42,1,1,1,1,1,Married,2,6,1,NorthEast
131714687,Female,1959,White,No High School Degree,4,41,2,7,1,5,3,Separated,2,2,2,West
149304231,Female,1955,White,High School Graduate,2,18,1,1,1,3,1,Widowed,2,6,1,Midwest
138830026,Female,1965,White,High School Graduate,1,19,3,4,1,2,2,Married,2,2,6,Midwest
139227122,Female,1962,White,High School Graduate,4,55,2,7,1,4,2,Married,2,1,2,Midwest
135731371,Female,1967,White,High School Graduate,10,17,2,6,1,5,4,Married,2,2,2,Midwest
145849290,Female,1959,White,High School Graduate,8,48,2,6,1,4,1,Married,2,1,2,South
150522518,Female,1966,White,High School Graduate,4,8,2,7,2,4,1,Married,1,7,7,West
137318551,Female,1955,White,"Some  College ,but no degree yet",7,37,3,4,1,3,2,Married,1,5,7,South
137580939,Female,1960,White,2-year College Degree,10,8,3,5,1,5,1,Married,1,7,2,West
137315912,Female,1961,White,2-year College Degree,6,36,1,2,1,3,3,Married,2,6,7,NorthEast
141309195,Female,1972,White,"Some  College ,but no degree yet",5,42,2,6,1,3,3,Divorced,1,3,2,NorthEast
134169195,Female,1964,White,2-year College Degree,12,12,3,4,1,4,2,Married,2,2,2,South
133890644,Female,1962,White,2-year College Degree,2,36,1,2,1,6,5,Divorced,2,6,7,NorthEast
133853698,Female,1962,White,"Some  College ,but no degree yet",7,29,2,7,1,5,1,Separated,2,2,2,Midwest
139398692,Female,1958,White,2-year College Degree,97,51,1,1,1,2,1,"Single, Never Married",2,5,1,South
144052439,Female,1964,White,2-year College Degree,4,42,1,2,1,2,1,"Single, Never Married",2,1,1,NorthEast
136742409,Female,1965,White,"Some  College ,but no degree yet",6,16,5,4,1,3,2,Married,2,1,2,West
133601201,Female,1960,White,2-year College Degree,97,12,1,2,1,2,2,Domestic Partnership,2,1,1,South
134593409,Female,1958,White,2-year College Degree,5,12,3,4,1,4,2,Married,2,7,2,South
135148040,Female,1959,White,2-year College Degree,5,26,3,5,1,3,2,Married,2,7,2,Midwest
133680595,Female,1969,White,2-year College Degree,10,6,1,1,1,1,1,"Single, Never Married",2,1,1,West
143728472,Female,1972,White,"Some  College ,but no degree yet",97,6,1,2,1,3,2,Divorced,2,1,1,West
138281835,Female,1958,White,2-year College Degree,9,39,1,2,1,3,2,Married,2,1,1,Midwest
132424466,Female,1957,White,"Some  College ,but no degree yet",7,34,1,1,1,2,1,Married,1,6,1,NorthEast
136683560,Female,1960,White,2-year College Degree,4,53,3,5,1,3,2,Domestic Partnership,2,6,2,West
133433656,Female,1969,White,"Some  College ,but no degree yet",4,42,2,7,1,4,2,Married,2,6,2,NorthEast
133696072,Female,1955,White,"Some  College ,but no degree yet",6,13,4,5,1,5,1,Domestic Partnership,2,1,2,South
132986328,Female,1960,White,"Some  College ,but no degree yet",9,27,1,1,1,1,1,Domestic Partnership,2,6,1,Midwest
132441224,Female,1968,White,2-year College Degree,97,12,5,8,2,6,5,Divorced,2,1,7,South
133973496,Female,1970,White,2-year College Degree,97,12,3,5,1,4,1,Divorced,2,1,2,South
134162328,Female,1970,White,"Some  College ,but no degree yet",5,29,1,1,1,2,1,Divorced,2,1,1,Midwest
137311747,Female,1956,White,2-year College Degree,11,22,2,7,1,5,3,Married,2,5,2,South
139684418,Female,1962,White,2-year College Degree,97,6,1,1,1,2,1,Married,2,1,1,West
131752123,Female,1969,White,"Some  College ,but no degree yet",97,34,2,6,1,4,2,Married,1,7,2,NorthEast
133875349,Female,1955,White,2-year College Degree,2,45,3,5,1,4,1,Widowed,2,5,2,South
137327203,Female,1954,White,2-year College Degree,5,33,3,4,1,4,3,Divorced,2,1,2,NorthEast
143884719,Female,1964,White,2-year College Degree,7,42,1,1,1,3,1,Married,1,1,1,NorthEast
134057986,Female,1955,White,2-year College Degree,7,53,1,2,1,1,1,Married,2,5,1,West
137261088,Female,1968,White,"Some  College ,but no degree yet",6,26,2,7,1,4,1,Married,2,2,2,Midwest
137761182,Female,1970,White,"Some  College ,but no degree yet",13,36,1,2,1,2,1,Married,2,6,1,NorthEast
136587478,Female,1960,White,"Some  College ,but no degree yet",3,48,3,4,1,4,1,Divorced,2,1,7,South
148736440,Female,1970,White,"Some  College ,but no degree yet",2,12,3,4,1,3,3,Widowed,1,1,2,South
133558179,Female,1962,White,2-year College Degree,7,53,2,6,1,3,3,Married,2,1,6,West
135928666,Female,1967,White,"Some  College ,but no degree yet",1,41,1,1,1,1,1,"Single, Never Married",2,2,1,West
133676724,Female,1957,White,2-year College Degree,11,12,3,3,1,3,1,Widowed,2,1,1,South
154460424,Female,1970,White,2-year College Degree,1,48,4,4,1,5,1,"Single, Never Married",2,1,2,South
133610553,Female,1968,White,"Some  College ,but no degree yet",97,34,1,2,1,2,3,"Single, Never Married",2,6,1,NorthEast
133509326,Female,1958,White,2-year College Degree,6,48,5,4,2,6,4,Married,2,1,7,South
141859213,Female,1966,White,"Some  College ,but no degree yet",10,48,3,3,1,3,1,Married,2,1,1,South
131779164,Female,1955,White,2-year College Degree,97,53,4,5,1,4,2,Married,2,4,2,West
136301129,Female,1964,White,"Some  College ,but no degree yet",1,41,4,5,1,4,2,Married,2,7,2,West
137665982,Female,1970,White,"Some  College ,but no degree yet",2,4,3,4,1,6,4,Divorced,1,6,1,West
134792762,Female,1965,White,"Some  College ,but no degree yet",12,9,1,1,1,2,1,Divorced,2,1,1,NorthEast
134166850,Female,1956,White,"Some  College ,but no degree yet",7,26,3,3,1,2,2,Married,2,4,1,Midwest
133471883,Female,1971,White,2-year College Degree,1,48,5,8,2,6,4,"Single, Never Married",2,4,7,South
150534642,Female,1970,White,2-year College Degree,11,41,3,5,1,4,1,Married,2,1,2,West
139764526,Female,1971,White,"Some  College ,but no degree yet",11,13,3,4,1,3,2,Married,1,1,2,South
134282511,Female,1957,White,2-year College Degree,4,12,3,4,1,3,3,Widowed,2,1,6,South
132699986,Female,1969,White,"Some  College ,but no degree yet",3,21,2,7,1,5,2,Domestic Partnership,2,6,2,South
137281318,Female,1960,White,2-year College Degree,6,37,2,6,1,4,3,Widowed,2,2,2,South
132666883,Female,1954,White,"Some  College ,but no degree yet",3,39,2,7,1,5,3,Divorced,2,1,2,Midwest
140925721,Female,1955,White,"Some  College ,but no degree yet",10,41,3,4,1,4,1,Married,2,5,2,West
145849556,Female,1967,White,"Some  College ,but no degree yet",10,39,1,2,1,3,1,Married,2,1,1,Midwest
132912751,Female,1957,White,"Some  College ,but no degree yet",4,27,1,2,1,3,2,Divorced,2,3,1,Midwest
132740173,Female,1963,White,"Some  College ,but no degree yet",97,8,3,4,1,5,1,Divorced,2,1,2,West
135380762,Female,1959,White,2-year College Degree,2,16,1,2,1,2,3,Divorced,2,2,3,West
133272229,Female,1959,White,"Some  College ,but no degree yet",5,26,1,1,1,2,1,Divorced,2,1,1,Midwest
136936036,Female,1954,White,"Some  College ,but no degree yet",6,1,2,6,1,4,2,Married,2,7,2,South
134567194,Female,1957,White,2-year College Degree,5,33,1,2,1,3,3,Widowed,2,1,1,NorthEast
135917277,Female,1960,White,2-year College Degree,2,48,4,4,2,6,4,Separated,2,2,7,South
140260917,Female,1964,White,"Some  College ,but no degree yet",10,42,3,5,1,3,2,Married,1,2,2,NorthEast
136876851,Female,1971,White,"Some  College ,but no degree yet",1,8,1,1,2,3,4,Married,2,6,7,West
134425339,Female,1964,White,"Some  College ,but no degree yet",2,26,1,2,1,6,3,"Single, Never Married",2,1,1,Midwest
137863109,Female,1962,White,"Some  College ,but no degree yet",14,48,3,5,1,3,1,Married,2,7,2,South
149855467,Female,1972,White,"Some  College ,but no degree yet",8,26,2,7,1,4,1,Married,1,1,2,Midwest
133580243,Female,1968,White,"Some  College ,but no degree yet",8,9,3,4,1,3,4,Married,1,2,1,NorthEast
134424331,Female,1969,White,"Some  College ,but no degree yet",3,42,1,2,1,3,1,Married,1,1,7,NorthEast
135368981,Female,1961,White,"Some  College ,but no degree yet",7,18,3,5,1,5,3,Married,2,2,3,Midwest
139486206,Female,1966,White,"Some  College ,but no degree yet",4,42,2,7,1,4,1,Divorced,2,1,2,NorthEast
139561204,Female,1964,White,"Some  College ,but no degree yet",9,12,4,4,1,5,3,Married,2,7,2,South
132329182,Female,1964,White,2-year College Degree,5,39,1,2,1,6,3,Divorced,2,9,6,Midwest
132499961,Female,1970,White,2-year College Degree,2,36,1,1,1,3,2,"Single, Never Married",2,4,1,NorthEast
137067552,Female,1965,White,2-year College Degree,6,34,2,7,1,4,2,"Single, Never Married",2,1,2,NorthEast
147706831,Female,1964,White,2-year College Degree,7,28,2,7,1,5,1,Married,2,6,2,South
136644220,Female,1954,White,2-year College Degree,7,42,1,2,1,3,1,Married,1,6,1,NorthEast
136439652,Female,1955,White,"Some  College ,but no degree yet",7,26,3,4,2,3,2,Married,1,7,7,Midwest
136745307,Female,1956,White,2-year College Degree,11,26,1,1,1,1,1,Married,2,7,1,Midwest
133352085,Female,1958,White,2-year College Degree,7,28,2,6,1,4,4,Married,1,5,2,South
133501416,Female,1954,White,"Some  College ,but no degree yet",6,4,1,1,1,2,1,Divorced,2,1,1,West
145051444,Female,1967,White,"Some  College ,but no degree yet",9,41,1,1,1,3,1,Domestic Partnership,2,1,1,West
141952131,Female,1967,White,"Some  College ,but no degree yet",12,53,2,7,1,4,1,Married,1,1,2,West
133970605,Female,1964,White,"Some  College ,but no degree yet",5,12,3,4,1,5,3,Divorced,2,1,3,South
137269523,Female,1966,White,"Some  College ,but no degree yet",4,45,2,6,1,3,2,Married,1,7,2,South
133616615,Female,1971,White,2-year College Degree,1,26,3,5,1,3,3,Divorced,2,6,2,Midwest
134668694,Female,1961,White,2-year College Degree,4,47,2,6,1,4,1,Domestic Partnership,2,2,2,South
133962611,Female,1964,White,"Some  College ,but no degree yet",3,48,2,7,1,5,1,Divorced,2,6,2,South
136659123,Female,1959,White,2-year College Degree,2,16,1,2,1,3,3,Divorced,2,2,3,West
135304609,Female,1962,White,"Some  College ,but no degree yet",4,5,1,2,2,4,1,"Single, Never Married",2,1,7,South
136363247,Female,1972,White,2-year College Degree,5,26,1,1,1,2,1,Separated,1,1,1,Midwest
136500055,Female,1965,White,"Some  College ,but no degree yet",3,41,1,2,1,2,2,"Single, Never Married",2,1,1,West
136723950,Female,1956,White,"Some  College ,but no degree yet",6,51,2,7,1,4,1,Married,2,6,2,South
136488575,Female,1961,White,"Some  College ,but no degree yet",4,48,3,3,1,2,1,Widowed,2,9,1,South
134178533,Female,1958,White,2-year College Degree,3,6,2,6,1,3,1,"Single, Never Married",2,1,2,West
152094711,Female,1970,White,"Some  College ,but no degree yet",2,42,3,3,1,1,1,"Single, Never Married",2,4,7,NorthEast
131735022,Female,1956,White,2-year College Degree,1,21,5,8,1,6,2,Divorced,2,6,6,South
131767292,Female,1970,White,2-year College Degree,9,8,3,3,1,3,1,Married,1,2,1,West
135383849,Female,1970,White,2-year College Degree,11,17,3,3,1,3,3,Married,1,7,6,Midwest
134920344,Female,1955,White,"Some  College ,but no degree yet",8,45,2,6,1,4,1,Married,2,4,2,South
152719321,Female,1965,White,"Some  College ,but no degree yet",8,34,2,7,1,3,1,Married,2,7,2,NorthEast
154656599,Female,1973,White,"Some  College ,but no degree yet",1,27,1,1,1,2,3,"Single, Never Married",2,6,1,Midwest
135494512,Female,1965,White,"Some  College ,but no degree yet",4,29,1,2,1,3,5,Divorced,2,4,7,Midwest
132359079,Female,1960,White,"Some  College ,but no degree yet",2,6,2,6,1,3,1,Divorced,2,1,2,West
134661211,Female,1957,White,"Some  College ,but no degree yet",11,47,2,7,1,5,2,Divorced,2,1,2,South
280592549,Female,1973,White,"Some  College ,but no degree yet",97,21,3,4,3,6,4,Divorced,2,2,7,South
135786615,Female,1960,White,"Some  College ,but no degree yet",13,36,2,7,1,5,2,Married,1,1,2,NorthEast
131843529,Female,1971,White,2-year College Degree,4,39,3,5,1,3,3,"Single, Never Married",2,1,2,Midwest
138220557,Female,1959,White,"Some  College ,but no degree yet",10,12,1,1,1,2,1,Domestic Partnership,2,1,1,South
155651397,Female,1970,White,"Some  College ,but no degree yet",8,41,2,7,1,4,1,Married,1,1,2,West
135138044,Female,1956,White,"Some  College ,but no degree yet",5,39,2,6,1,3,2,Married,2,2,2,Midwest
139310156,Female,1968,White,"Some  College ,but no degree yet",3,28,3,4,1,3,1,Married,2,7,2,South
133453802,Female,1970,White,"Some  College ,but no degree yet",97,44,2,6,1,4,2,Married,2,1,2,NorthEast
133795409,Female,1958,White,2-year College Degree,10,13,3,5,1,2,1,Married,2,4,2,South
141409113,Female,1970,White,"Some  College ,but no degree yet",6,45,2,7,1,5,1,Married,1,2,2,South
143607218,Female,1965,White,2-year College Degree,9,13,1,1,1,2,1,Domestic Partnership,2,1,1,South
136194372,Female,1954,White,"Some  College ,but no degree yet",97,26,2,7,1,5,1,Married,2,1,2,Midwest
137228153,Female,1961,White,"Some  College ,but no degree yet",9,13,2,7,1,4,1,Married,2,1,2,South
136858658,Female,1964,White,"Some  College ,but no degree yet",8,40,3,3,1,3,1,Divorced,2,7,1,South
137751963,Female,1958,White,2-year College Degree,9,17,2,6,1,4,3,Divorced,2,1,2,Midwest
135622136,Female,1955,White,2-year College Degree,3,32,3,5,1,4,1,Widowed,2,6,2,West
148620198,Female,1965,White,"Some  College ,but no degree yet",8,48,2,7,1,4,1,Married,2,1,2,South
138368726,Female,1963,White,"Some  College ,but no degree yet",1,13,3,4,1,3,1,Widowed,1,6,1,South
136101909,Female,1966,White,2-year College Degree,11,45,1,2,1,4,3,Married,2,1,1,South
137268144,Female,1960,White,2-year College Degree,2,55,3,3,2,3,2,"Single, Never Married",2,6,7,Midwest
133291276,Female,1968,White,"Some  College ,but no degree yet",3,12,1,2,1,4,2,Divorced,1,6,2,South
135614856,Female,1971,White,2-year College Degree,10,22,2,7,1,4,1,Domestic Partnership,2,1,2,South
138623512,Female,1959,White,2-year College Degree,8,48,3,3,1,2,1,Divorced,2,1,1,South
134201563,Female,1957,White,"Some  College ,but no degree yet",10,6,1,1,1,2,1,Married,2,6,1,West
135234308,Female,1961,White,2-year College Degree,2,12,3,4,1,3,3,Divorced,2,5,4,South
137933676,Female,1961,White,"Some  College ,but no degree yet",10,41,4,3,1,1,1,Married,1,7,1,West
135352538,Female,1961,White,"Some  College ,but no degree yet",3,39,2,6,1,3,3,"Single, Never Married",2,5,7,Midwest
140137983,Female,1961,White,2-year College Degree,6,42,2,7,1,4,3,Married,2,2,2,NorthEast
134194458,Female,1963,White,2-year College Degree,6,26,1,1,1,1,1,Married,2,5,1,Midwest
156273809,Female,1973,White,2-year College Degree,10,48,2,7,1,5,1,Married,1,7,2,South
138679281,Female,1961,White,"Some  College ,but no degree yet",2,42,3,3,1,2,3,Married,2,6,7,NorthEast
133267427,Female,1954,White,2-year College Degree,4,55,2,6,1,4,1,Married,2,5,2,Midwest
139824544,Female,1955,White,"Some  College ,but no degree yet",97,13,2,7,1,5,1,Married,2,9,2,South
131872985,Female,1966,White,"Some  College ,but no degree yet",8,6,1,1,1,3,1,Married,2,1,1,West
135856300,Female,1967,White,"Some  College ,but no degree yet",97,36,2,7,1,4,1,Separated,1,1,2,NorthEast
139049371,Female,1966,White,"Some  College ,but no degree yet",9,11,3,4,1,4,1,Married,1,1,2,South
139587580,Female,1956,White,2-year College Degree,9,39,1,2,1,3,1,Married,2,7,1,Midwest
135367476,Female,1967,White,2-year College Degree,4,12,3,3,1,3,2,Married,2,8,1,South
135478608,Female,1966,White,"Some  College ,but no degree yet",5,4,2,7,1,5,1,Married,1,7,2,West
135396771,Female,1966,White,2-year College Degree,1,32,2,7,1,5,1,"Single, Never Married",2,1,2,West
